Tree ID,Species,Planting Date,lon,lat
6685,Photinia fraseri,8/19/89,-122.40547788900,37.78019854650
7590,Photinia fraseri,8/19/89,-122.40492040400,37.78075810380
9872,Photinia fraseri,8/19/89,-122.40541862900,37.78032062230
10418,Photinia fraseri,8/19/89,-122.40492040400,37.78075810380
10722,Photinia fraseri,8/19/89,-122.40580737500,37.77993661720
10748,Photinia fraseri,8/19/89,-122.40497798500,37.78144323970
16056,Photinia fraseri,8/19/89,-122.40425713200,37.78098314930
16200,Photinia fraseri,8/19/89,-122.40477951000,37.78071449480
19345,Photinia fraseri,8/19/89,-122.40526099800,37.78037040070
22034,Photinia fraseri,8/19/89,-122.40541862900,37.78032062230
22035,Photinia fraseri,8/19/89,-122.40538188800,37.78027439890
23162,Photinia fraseri,8/19/89,-122.40399965300,37.78066806730
24571,Photinia fraseri,8/19/89,-122.40399965300,37.78066806730
26622,Photinia fraseri,8/19/89,-122.40492040400,37.78075810380
27308,Photinia fraseri,8/19/89,-122.40547788900,37.78019854650
27464,Photinia fraseri,8/19/89,-122.40590163600,37.77998040250
27922,Photinia fraseri,8/19/89,-122.40425713200,37.78098314930
28473,Photinia fraseri,8/19/89,-122.40399965300,37.78066806730
32445,Photinia fraseri,8/19/89,-122.40497798500,37.78144323970
32956,Photinia fraseri,8/19/89,-122.40399965300,37.78066806730
34511,Photinia fraseri,8/19/89,-122.40399965300,37.78066806730
34822,Photinia fraseri,8/19/89,-122.39925896800,37.78515548280
820,Liquidambar styraciflua,8/26/89,-122.40879289500,37.74894243250
1939,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41032298900,37.75540177720
4214,Ligustrum lucidum,8/26/89,-122.41129485400,37.75533896130
4328,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41064062400,37.75846552100
7064,Ceratonia siliqua,8/26/89,-122.41059440000,37.75730639470
12790,Liquidambar styraciflua,8/26/89,-122.40888178500,37.74986451910
16607,Ceratonia siliqua,8/26/89,-122.41059440000,37.75730639470
16617,Prunus serrulata 'Kwanzan',8/26/89,-122.41011558000,37.75364886540
18445,Liquidambar styraciflua,8/26/89,-122.41048417700,37.75607497100
20499,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41009661700,37.75344264010
20787,Prunus serrulata 'Kwanzan',8/26/89,-122.41100685100,37.75351849250
20788,Agonis flexuosa,8/26/89,-122.41019143200,37.75372353250
20789,Callistemon viminalis,8/26/89,-122.41016417300,37.75342604760
20790,Magnolia grandiflora (other),8/26/89,-122.41012743200,37.75307641270
21316,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41073069900,37.75865633820
21571,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41110403700,37.75379938580
22069,Ficus microcarpa 'Retusa',8/26/89,-122.41120003800,37.75462191480
22536,Prunus serrulata 'Kwanzan',8/26/89,-122.41111826000,37.75394279440
22537,Prunus serrulata 'Kwanzan',8/26/89,-122.41111114800,37.75387049790
27422,Prunus cerasifera 'Krauter Vesuvius',8/26/89,-122.41113959300,37.75469302690
28872,Agonis flexuosa,8/26/89,-122.41019143200,37.75372353250
29414,Pyrus calleryana (other),8/26/89,-122.41036921300,37.75523940460
30857,Prunus serrulata 'Kwanzan',8/26/89,-122.41067736500,37.75881634020
32839,Liquidambar styraciflua,8/26/89,-122.41048417700,37.75607497100
37798,Magnolia grandiflora (other),8/26/89,-122.41012150500,37.75302307940
38052,Eriobotrya deflexa,8/26/89,-122.41008002400,37.75328974900
38053,Eriobotrya deflexa,8/26/89,-122.41002952300,37.75316802310
1475,Tristania laurina,9/16/89,-122.41158522800,37.78309043620
1476,Tristania conferta,9/16/89,-122.41410259400,37.78317458570
1897,Tristania conferta,9/16/89,-122.41827331600,37.78675152140
2013,Tristania conferta,9/16/89,-122.41903951500,37.78698329280
2026,Tristania conferta,9/16/89,-122.41283777200,37.78396371120
2199,Tristania conferta,9/16/89,-122.41866206200,37.78791894390
2387,Tristania conferta,9/16/89,-122.41807775800,37.78321014130
